ride_id,user_id,captain_id,ride_date,pickup_loc,drop_loc,distance_km,duration_min,ride_status
RIDE067368,user02044,CP01309,,"Koramangala, Bangalore","Whitefield, Bangalore",13.26,87,cancelled
RIDE067369,user13100,CP00856,07/27/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",12.91,92,completed
RIDE067370,user06142,CP02183,6/21/2025,"Koramangala, Bangalore","Whitefield, Bangalore",7.12,61,completed
RIDE067371,user08196,CP00683,8/31/2025,"Koramangala, Bangalore","MG Road, Bangalore",4.55,35,completed
,user08349,CP00275,8/22/2025,"Koramangala, Bangalore","MG Road, Bangalore",8.98,81,completed
RIDE067373,user13535,CP00321,8/29/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",9.16,50,cancelled
RIDE067374,user10797,CP01360,8/31/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",5.86,51,completed
RIDE067375,user08287,CP01561,8/29/2025,"Secunderabad, Hyderabad","Banjara Hills, Hyderabad",13.18,120,completed
RIDE067376,user11713,CP00694,6/11/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",17.47,110,completed
RIDE067377,user08443,CP01576,2025-07-30,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",15.19,112,cancelled
RIDE067378,user01613,CP00597,2025-08-12,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",16.04,109,completed
RIDE067379,user05184,CP02276,2025-08-05,"Indiranagar, Bangalore","Koramangala, Bangalore",8.82,80,completed
RIDE067380,user12871,CP00556,2025-07-20,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",15.17,119,completed
RIDE067381,user05299,CP01549,8/17/2025,"MG Road, Bangalore","Whitefield, Bangalore",9.74,56,cancelled
RIDE067382,user08207,CP01749,7/15/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",3.62,26,completed
RIDE067383,user10656,CP01160,06/27/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",17.85,120,cancelled
RIDE067384,user06401,CP00312,8/3/2025,"Jayanagar, Bangalore","Indiranagar, Bangalore",9.67,54,completed
RIDE067385,user04103,CP00367,07/21/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",2.84,22,completed
RIDE067386,user02925,CP01668,6/20/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",13.79,105,completed
RIDE067387,user13611,CP01650,6-21-2025,"Jayanagar, Bangalore","Whitefield, Bangalore",4.57,41,completed
RIDE067388,user00231,CP01975,8/29/2025,"Indiranagar, Bangalore","MG Road, Bangalore",8.71,42,completed
RIDE067389,user13856,CP00278,8/31/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",12.52,92,completed
RIDE067390,user08669,CP01522,8/10/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",13.78,120,completed
,user04727,CP02280,8/21/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",6.43,51,completed
RIDE067392,user00433,CP00269,2025-08-22,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",15.71,120,completed
RIDE067393,user01937,CP00169,2025-07-20,"MG Road, Bangalore","Whitefield, Bangalore",16.28,120,completed
RIDE067394,user07846,CP02313,2025-05-13,"Indiranagar, Bangalore","MG Road, Bangalore",7.24,46,completed
RIDE067395,user14598,CP00187,6/14/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",8.07,66,completed
RIDE067396,user06513,CP01267,8/19/2025,"Charminar, Hyderabad","Gachibowli, Hyderabad",9.45,54,completed
RIDE067397,user11506,CP00534,8/17/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",9.94,47,completed
RIDE067398,user00779,CP00423,5/27/2025,"Secunderabad, Hyderabad","Banjara Hills, Hyderabad",12.02,69,cancelled
RIDE067399,user06089,CP01556,07/28/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",6.6,39,completed
RIDE067400,user02608,CP01357,6/18/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",7.91,60,completed
RIDE067401,user01177,CP00439,8/3/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",6.48,41,completed
RIDE067402,user02016,CP00901,7/7/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",10.95,109,completed
RIDE067403,user02629,CP01453,8/30/2025,"Whitefield, Bangalore","MG Road, Bangalore",14.76,116,completed
RIDE067404,user00965,CP00078,8/6/2025,"Jayanagar, Bangalore","Indiranagar, Bangalore",11.9,82,cancelled
RIDE067405,user10873,CP01179,2025-07-08,"Koramangala, Bangalore","Indiranagar, Bangalore",16.79,120,completed
RIDE067406,user04176,CP00055,8/11/2025,"Koramangala, Bangalore","MG Road, Bangalore",11.02,74,completed
RIDE067407,user11475,CP02008,8/28/2025,"Indiranagar, Bangalore","MG Road, Bangalore",4.5,41,cancelled
RIDE067408,user01094,CP01171,7/24/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",2.83,30,completed
RIDE067409,user06143,CP00613,5/28/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",17.3,120,completed
RIDE067410,user02360,CP02349,8/25/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",3.88,41,completed
RIDE067411,user01532,CP00180,2025-08-31,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",3.39,19,completed
RIDE067412,user03128,CP01546,2025-08-27,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",13.45,120,completed
RIDE067413,user06340,CP00375,2025-08-27,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",3.81,32,completed
RIDE067414,user03894,CP01152,2025-07-29,"Koramangala, Bangalore","MG Road, Bangalore",13.28,98,completed
RIDE067415,user02743,CP00747,2025-08-09,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",11.64,78,completed
RIDE067416,user08042,CP00639,2025-08-28,"Whitefield, Bangalore","Indiranagar, Bangalore",6.66,48,completed
RIDE067417,user10553,CP01241,2025-08-26,"Jayanagar, Bangalore","Whitefield, Bangalore",17.94,120,cancelled
RIDE067418,user01375,CP01770,08/19/2025,"MG Road, Bangalore","Jayanagar, Bangalore",14.84,120,completed
RIDE067419,user07529,CP01269,9/1/2025,"Banjara Hills, Hyderabad","Charminar, Hyderabad",6.52,39,completed
RIDE067420,user09111,CP01339,8/29/2025,"Koramangala, Bangalore","Whitefield, Bangalore",2.92,18,completed
RIDE067421,user00752,CP01777,2025-08-24,"Indiranagar, Bangalore","MG Road, Bangalore",12.99,105,cancelled
RIDE067422,user11188,CP01419,8/23/2025,"Koramangala, Bangalore","MG Road, Bangalore",3.07,16,completed
RIDE067423,user05278,CP02387,8/1/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",6.86,42,completed
RIDE067424,user07471,CP01261,5/18/2025,"Banjara Hills, Hyderabad","Charminar, Hyderabad",14,120,completed
RIDE067425,user09824,CP02452,8-28-2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",9.24,59,completed
RIDE067426,user08508,CP00006,7/27/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",2.48,21,completed
,user14423,CP01299,7/28/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",14.13,88,completed
RIDE067428,user01328,CP02400,2025-08-01,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",14.37,90,completed
RIDE067429,user14795,CP01111,2025-08-04,"Charminar, Hyderabad","Secunderabad, Hyderabad",15.51,92,completed
RIDE067430,user06922,CP02272,2025-08-09,"Koramangala, Bangalore","MG Road, Bangalore",12.14,120,completed
RIDE067431,user03488,CP01050,6/5/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",17.48,120,completed
RIDE067432,user12679,CP01577,8/20/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",5.86,30,completed
RIDE067433,user07724,CP00572,09/01/2025,"Koramangala, Bangalore","MG Road, Bangalore",15.92,115,completed
RIDE067434,user10439,CP02374,2025-08-30,"Koramangala, Bangalore","Whitefield, Bangalore",4.58,30,cancelled
RIDE067435,user01421,CP01672,8/21/2025,"Whitefield, Bangalore","Koramangala, Bangalore",17.77,120,completed
RIDE067436,user11022,CP00052,7/1/2025,"Charminar, Hyderabad","Banjara Hills, Hyderabad",9.09,74,completed
RIDE067437,user11896,CP01216,8/16/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",14.57,116,completed
RIDE067438,user00369,CP01758,8/20/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",13.88,106,completed
RIDE067439,user11839,CP00826,2025-06-19,"Indiranagar, Bangalore","Whitefield, Bangalore",7.3,66,completed
RIDE067440,user03030,CP01760,7/26/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",11.64,107,completed
RIDE067441,user04250,CP01879,8/17/2025,"Koramangala, Bangalore","Whitefield, Bangalore",17.24,79,completed
RIDE067442,user02036,CP00302,,"Indiranagar, Bangalore","Whitefield, Bangalore",11.53,86,completed
RIDE067443,user13949,CP01649,2025-08-23,"Whitefield, Bangalore","MG Road, Bangalore",17.93,120,completed
RIDE067444,user02776,CP01677,2025-07-08,"MG Road, Bangalore","Whitefield, Bangalore",5.41,30,cancelled
RIDE067445,user12900,CP01697,06/24/2025,"Koramangala, Bangalore","MG Road, Bangalore",8.22,85,completed
RIDE067446,user10763,CP02177,2025-07-01,"Koramangala, Bangalore","Indiranagar, Bangalore",6.91,51,completed
RIDE067447,user00481,CP02035,2025-08-20,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",4.72,23,completed
RIDE067448,user11118,CP01994,2025-08-05,"Koramangala, Bangalore","MG Road, Bangalore",2.35,15,completed
RIDE067449,user06001,CP00729,5/30/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",12.89,120,completed
RIDE067450,user14901,CP01526,7/22/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",15.12,77,completed
,user10129,CP01849,8/3/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",5.41,34,completed
RIDE067452,user12968,CP00452,2025-08-04,"Charminar, Hyderabad","Gachibowli, Hyderabad",9.03,71,completed
RIDE067453,user10862,CP02256,2025-07-11,"MG Road, Bangalore","Koramangala, Bangalore",9.92,62,cancelled
RIDE067454,user00203,CP00495,8/17/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",11.6,61,completed
RIDE067455,user12235,CP00528,8/8/2025,"Secunderabad, Hyderabad","Gachibowli, Hyderabad",7.39,50,completed
RIDE067456,user12971,CP01137,8/31/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",6.01,46,completed
RIDE067457,user00286,CP02195,7/5/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",10.08,87,completed
RIDE067458,user02403,CP02008,8/21/2025,"Whitefield, Bangalore","Koramangala, Bangalore",5.72,32,completed
RIDE067459,user04568,CP00009,2025-07-17,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",3.57,25,completed
RIDE067460,user12287,CP01484,8/31/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",16.3,83,cancelled
,user05011,CP00569,8/27/2025,"Koramangala, Bangalore","Whitefield, Bangalore",3.58,23,cancelled
RIDE067462,user13168,CP02172,2025-08-17,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",2.65,22,completed
RIDE067463,user11449,CP02489,,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",7.65,65,completed
RIDE067464,user08753,CP00280,2025-08-28,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",6.21,54,completed
RIDE067465,user14874,CP02440,7/28/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",14.75,85,completed
RIDE067466,user01890,CP01031,8/29/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",17.28,120,completed
RIDE067467,user03156,CP01115,2025-07-14,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",2.78,28,completed
RIDE067468,user04666,CP02225,2025-08-28,"Koramangala, Bangalore","Indiranagar, Bangalore",4.35,26,completed
RIDE067469,user10157,CP02433,2025-08-10,"Indiranagar, Bangalore","Whitefield, Bangalore",2.66,18,completed
RIDE067470,user04708,CP00449,08/18/2025,"Koramangala, Bangalore","MG Road, Bangalore",9.53,66,completed
RIDE067471,user14485,CP02454,2025-08-15,"Jayanagar, Bangalore","Whitefield, Bangalore",13.24,100,completed
RIDE067472,user11495,CP01370,8/23/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",15.54,89,completed
RIDE067473,user05354,CP01145,8/6/2025,"Jubilee Hills, Hyderabad","Charminar, Hyderabad",10.49,84,completed
RIDE067474,user09696,CP01912,8/30/2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",8.75,68,completed
RIDE067475,user14606,CP01223,8/11/2025,"Indiranagar, Bangalore","MG Road, Bangalore",13.05,87,completed
RIDE067476,user02260,CP01422,2025-08-17,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",11.63,79,completed
RIDE067477,user03010,CP00005,2025-08-10,"Indiranagar, Bangalore","Whitefield, Bangalore",4.23,36,completed
RIDE067478,user03287,CP01857,5/15/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",3.61,21,completed
RIDE067479,user14287,CP00052,7/2/2025,"Secunderabad, Hyderabad","Banjara Hills, Hyderabad",12.99,120,completed
RIDE067480,user06500,CP01827,8/16/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",7.92,52,completed
RIDE067481,user10025,CP01727,8/3/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",2.12,21,cancelled
RIDE067482,user02280,CP01920,8/28/2025,"Koramangala, Bangalore","Whitefield, Bangalore",2.93,23,completed
RIDE067483,user03810,CP00415,2025-07-27,"MG Road, Bangalore","Indiranagar, Bangalore",15.77,120,cancelled
RIDE067484,user11435,CP00594,5/4/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",9.17,65,completed
RIDE067485,user06588,CP00698,2025-07-10,"Koramangala, Bangalore","MG Road, Bangalore",10.43,97,completed
,user13695,CP02354,8/30/2025,"Koramangala, Bangalore","Whitefield, Bangalore",7.34,55,cancelled
RIDE067487,user11960,CP01804,2025-08-06,"Indiranagar, Bangalore","Jayanagar, Bangalore",4.05,29,completed
RIDE067488,user11539,CP01848,2025-06-28,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",17.53,118,completed
RIDE067489,user09256,CP00744,8/5/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",4.08,32,completed
RIDE067490,user12564,CP02240,8/28/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",7.25,43,cancelled
RIDE067491,user01189,CP00193,,"Secunderabad, Hyderabad","Banjara Hills, Hyderabad",17.19,120,cancelled
RIDE067492,user01986,CP00802,2025-07-29,"Koramangala, Bangalore","MG Road, Bangalore",7.85,49,completed
RIDE067493,user01137,CP01099,2025-07-17,"MG Road, Bangalore","Koramangala, Bangalore",14.14,109,completed
RIDE067494,user05078,CP01141,2025-07-10,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",17.9,103,completed
,user11606,CP01208,7/18/2025,"Indiranagar, Bangalore","Jayanagar, Bangalore",6.82,49,completed
RIDE067496,user00266,CP00899,2025-08-09,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",11.74,95,completed
RIDE067497,user08386,CP00633,07/26/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",3.39,26,completed
RIDE067498,user04728,CP02447,6/3/2025,"MG Road, Bangalore","Jayanagar, Bangalore",2.6,19,completed
RIDE067499,user07498,CP00193,2025-08-22,"Banjara Hills, Hyderabad","Charminar, Hyderabad",14.94,120,completed
RIDE067500,user05260,CP00769,5/30/2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",15.28,117,cancelled
RIDE067501,user10699,CP02145,8/20/2025,"Jayanagar, Bangalore","Indiranagar, Bangalore",11.3,120,cancelled
RIDE067502,user10063,CP01127,7/25/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",13.47,89,completed
RIDE067503,user12700,CP02474,8/6/2025,"Whitefield, Bangalore","Koramangala, Bangalore",15.99,120,completed
RIDE067504,user11078,CP01529,8/16/2025,"Koramangala, Bangalore","Whitefield, Bangalore",9.48,74,completed
RIDE067505,user11014,CP01514,8/23/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",15.53,120,completed
RIDE067506,user06845,CP00900,2025-07-29,"MG Road, Bangalore","Indiranagar, Bangalore",12.48,65,completed
RIDE067507,user13827,CP00027,8/28/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",15.14,120,completed
RIDE067508,user06851,CP00542,5/17/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",13.81,82,completed
RIDE067509,user03361,CP01306,6/27/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",15.12,120,completed
RIDE067510,user11158,CP01576,07/21/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",8.62,72,completed
RIDE067511,user03572,CP00705,08/31/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",12.83,79,completed
RIDE067512,user13175,CP00031,07/03/2025,"Indiranagar, Bangalore","Jayanagar, Bangalore",12.85,67,completed
RIDE067513,user13538,CP01238,8/20/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",8.18,66,completed
RIDE067514,user10796,CP00629,,"Koramangala, Bangalore","Jayanagar, Bangalore",15.46,102,completed
RIDE067515,user02558,CP00870,5/8/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",6.3,41,cancelled
RIDE067516,user14952,CP02044,8/12/2025,"Jayanagar, Bangalore","MG Road, Bangalore",12.27,84,cancelled
RIDE067517,user13604,CP01653,,"Indiranagar, Bangalore","Whitefield, Bangalore",12.88,120,cancelled
RIDE067518,user04450,CP01268,2025-08-15,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",16.29,120,completed
RIDE067519,user01592,CP01951,8/21/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",17.77,120,completed
RIDE067520,user08259,CP00432,6/8/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",13.42,70,completed
RIDE067521,user11096,CP01017,7/26/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",11.21,77,completed
RIDE067522,user13185,CP00987,9/1/2025,"Koramangala, Bangalore","MG Road, Bangalore",3.51,27,completed
RIDE067523,user01887,CP01686,7/27/2025,"Koramangala, Bangalore","Jayanagar, Bangalore",6.17,52,completed
RIDE067524,user02546,CP02034,7/23/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",6.83,56,completed
RIDE067525,user14099,CP00568,6/1/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",7.51,41,completed
RIDE067526,user08275,CP02331,2025-08-05,"Whitefield, Bangalore","MG Road, Bangalore",6.62,56,completed
RIDE067527,user09676,CP00111,07/26/2025,"Whitefield, Bangalore","Koramangala, Bangalore",14.01,79,completed
RIDE067528,user11531,CP01013,2025-07-12,"Charminar, Hyderabad","Secunderabad, Hyderabad",9.37,74,completed
RIDE067529,user02576,CP00981,8/20/2025,"MG Road, Bangalore","Whitefield, Bangalore",8.27,78,cancelled
RIDE067530,user10223,CP00877,8/26/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",14.28,99,completed
RIDE067531,user05280,CP00452,06/25/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",5.76,34,cancelled
RIDE067532,user09129,CP00325,2025-08-27,"Indiranagar, Bangalore","MG Road, Bangalore",11.53,87,completed
RIDE067533,user03054,CP01113,7/15/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",15.63,120,cancelled
RIDE067534,user08987,CP01311,8/23/2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",14.78,120,completed
RIDE067535,user13270,CP02274,09/01/2025,"Jubilee Hills, Hyderabad","Charminar, Hyderabad",9.57,77,completed
RIDE067536,user02970,CP01302,7/28/2025,"Charminar, Hyderabad","Banjara Hills, Hyderabad",6.77,39,completed
RIDE067537,user11861,CP02110,8/25/2025,"Jubilee Hills, Hyderabad","Charminar, Hyderabad",9.8,60,completed
RIDE067538,user06075,CP01739,7/19/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",9.04,98,completed
RIDE067539,user05031,CP00680,8/22/2025,"Koramangala, Bangalore","MG Road, Bangalore",9.18,46,completed
RIDE067540,user12207,CP00922,2025-05-29,"Koramangala, Bangalore","MG Road, Bangalore",14.82,115,completed
RIDE067541,user05106,CP00031,8/27/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",6.3,55,completed
RIDE067542,user04000,CP00534,7/22/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",11.62,107,completed
RIDE067543,user09055,CP01237,8/12/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",14.47,84,completed
RIDE067544,user04831,CP00650,8/4/2025,"Koramangala, Bangalore","MG Road, Bangalore",9.31,73,completed
RIDE067545,user11937,CP00985,7/21/2025,"MG Road, Bangalore","Indiranagar, Bangalore",16.03,120,cancelled
RIDE067546,user03084,CP02335,2025-08-19,"Jayanagar, Bangalore","Whitefield, Bangalore",16.58,120,completed
RIDE067547,user01663,CP01764,2025-07-17,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",4.41,27,completed
RIDE067548,user05228,CP00978,05/11/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",16.53,120,completed
RIDE067549,user08275,CP00832,7/17/2025,"Koramangala, Bangalore","Whitefield, Bangalore",14.86,120,completed
RIDE067550,user01052,CP02121,,"MG Road, Bangalore","Indiranagar, Bangalore",12.13,102,completed
RIDE067551,user09588,CP01588,6/24/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",5.25,40,completed
RIDE067552,user14640,CP01562,07/19/2025,"Whitefield, Bangalore","Jayanagar, Bangalore",9.67,106,completed
RIDE067553,user06602,CP00860,2025-07-14,"Whitefield, Bangalore","MG Road, Bangalore",8.97,62,completed
RIDE067554,user01711,CP02458,8/31/2025,"Koramangala, Bangalore","MG Road, Bangalore",4.76,33,cancelled
