payment_id,ride_id,payment_method,fare,discount_percent,discount_amount,final_amount,payment_status
PAY073831,RIDE077805,UPI,313.63,16.84,52.8,260.83,Paid
PAY073832,RIDE077806,Cash,95.57,10.75,10.27,85.3,Paid
PAY073833,RIDE077807,UPI,226.61,0,0,226.61,Paid
PAY073834,RIDE077808,Wallet,65.04,0,0,65.04,Paid
PAY073835,RIDE077809,UPI,264.11,12.08,31.91,232.2,Pending
PAY073836,RIDE077810,Card,195.49,21.82,42.66,152.83,Paid
PAY073837,RIDE077811,Card,320.52,14.26,45.71,274.81,Paid
PAY073838,RIDE077813,Wallet,199.16,15.08,30.03,169.13,Paid
PAY073839,RIDE077814,Cash,101.7,0,0,101.7,Paid
PAY073840,RIDE077815,UPI,154.83,24.62,38.12,116.71,Paid
PAY073841,RIDE077817,Wallet,83.63,14.76,12.35,71.28,Paid
PAY073842,RIDE077818,Card,119.56,0,0,119.56,Paid
PAY073843,RIDE077819,Card,80.46,0,0,80.46,Paid
PAY073844,RIDE077820,Cash,389.3,14.72,57.29,332.01,Paid
PAY073845,RIDE077821,UPI,237.31,0,0,237.31,Paid
PAY073846,RIDE077822,UPI,163.26,24.61,40.18,123.08,Paid
PAY073847,RIDE077823,UPI,303.24,0,0,303.24,Paid
PAY073848,RIDE077824,Wallet,136.49,0,0,136.49,Paid
PAY073849,RIDE077825,Wallet,319.41,11.41,36.44,282.97,Paid
PAY073850,RIDE077826,Cash,428.71,0,0,428.71,Paid
PAY073851,RIDE077827,UPI,364.93,0,0,364.93,Paid
PAY073852,RIDE077828,Cash,86.93,0,0,86.93,Paid
PAY073853,RIDE077829,Cash,299.3,0,0,299.3,Paid
PAY073854,RIDE077830,UPI,511.41,15.12,77.34,434.07,Paid
PAY073855,RIDE077831,Wallet,186.37,22.68,42.27,144.1,Paid
PAY073856,RIDE077832,Wallet,476.14,0,0,476.14,Paid
PAY073857,RIDE077833,Wallet,329.8,14.44,47.64,282.16,Paid
PAY073858,RIDE077834,Card,265.62,18.59,49.38,216.24,Paid
PAY073859,RIDE077835,UPI,127.53,0,0,127.53,Paid
PAY073860,RIDE077836,Card,408.53,0,0,408.53,Paid
PAY073861,RIDE077838,UPI,329.39,0,0,329.39,Paid
PAY073862,RIDE077839,Cash,462.56,0,0,462.56,Paid
PAY073863,RIDE077840,Card,389.26,0,0,389.26,Paid
PAY073864,RIDE077841,Wallet,99.66,0,0,99.66,Paid
PAY073865,RIDE077842,Wallet,243.22,0,0,243.22,Pending
PAY073866,RIDE077843,UPI,131.24,0,0,131.24,Paid
PAY073867,RIDE077844,Card,337.61,0,0,337.61,Paid
PAY073868,RIDE077845,Wallet,149.33,0,0,149.33,Pending
PAY073869,RIDE077846,Wallet,324.38,20.16,65.39,258.99,Paid
PAY073870,RIDE077847,Cash,98.13,23.73,23.29,74.84,Paid
PAY073871,RIDE077848,Cash,458.24,13.12,60.14,398.1,Paid
PAY073872,RIDE077849,Cash,157.93,20.94,33.07,124.86,Paid
PAY073873,RIDE077850,Cash,249.77,0,0,249.77,Paid
PAY073874,RIDE077851,Card,420.55,0,0,420.55,Paid
PAY073875,RIDE077852,Cash,394.66,0,0,394.66,Paid
PAY073876,RIDE077853,UPI,99.48,0,0,99.48,Paid
PAY073877,RIDE077854,Wallet,242.62,0,0,242.62,Paid
PAY073878,RIDE077855,UPI,508.21,0,0,508.21,Paid
PAY073879,RIDE077856,Cash,417.91,19.43,81.2,336.71,Paid
PAY073880,RIDE077857,Cash,344.82,0,0,344.82,Paid
PAY073881,RIDE077858,Card,481.42,13.72,66.03,415.39,Paid
PAY073882,RIDE077861,UPI,485.43,20.31,98.6,386.83,Paid
PAY073883,RIDE077862,Cash,270.67,12.74,34.48,236.19,Paid
PAY073884,RIDE077864,Cash,402.18,0,0,402.18,Paid
PAY073885,RIDE077865,Wallet,140.19,10.21,14.31,125.88,Paid
PAY073886,RIDE077866,UPI,426.49,12.88,54.95,371.54,Paid
PAY073887,RIDE077867,UPI,172.26,0,0,172.26,Pending
PAY073888,RIDE077868,Wallet,191.59,0,0,191.59,Paid
PAY073889,RIDE077869,Cash,184.1,0,0,184.1,Paid
PAY073890,RIDE077870,Wallet,154.49,0,0,154.49,Paid
PAY073891,RIDE077871,Cash,362.34,0,0,362.34,Paid
PAY073892,RIDE077872,Card,361.61,13.03,47.11,314.5,Pending
PAY073893,RIDE077873,Card,349.91,0,0,349.91,Paid
PAY073894,RIDE077874,Cash,390.22,17,66.34,323.88,Paid
PAY073895,RIDE077875,Cash,294.86,0,0,294.86,Paid
PAY073896,RIDE077876,Cash,454.24,0,0,454.24,Paid
PAY073897,RIDE077877,Wallet,389.63,0,0,389.63,Paid
PAY073898,RIDE077878,Card,161,11.63,18.72,142.28,Paid
PAY073899,RIDE077879,Cash,404.99,10.67,43.23,361.76,Paid
PAY073900,RIDE077880,Cash,222.61,17.14,38.15,184.46,Paid
PAY073901,RIDE077881,Cash,127.29,21.59,27.48,99.81,Paid
PAY073902,RIDE077882,Card,453.29,24.46,110.86,342.43,Paid
PAY073903,RIDE077883,UPI,130.88,0,0,130.88,Paid
PAY073904,RIDE077884,Wallet,56.5,0,0,56.5,Paid
PAY073905,RIDE077885,Card,252.69,10.03,25.35,227.34,Pending
PAY073906,RIDE077886,Cash,510.64,0,0,510.64,Paid
PAY073907,RIDE077887,Card,248.59,0,0,248.59,Paid
PAY073908,RIDE077889,Cash,274.14,15.86,43.47,230.67,Paid
PAY073909,RIDE077890,UPI,436.52,0,0,436.52,Paid
PAY073910,RIDE077891,UPI,179.31,20.95,37.56,141.75,Paid
PAY073911,RIDE077892,Wallet,341.33,24.11,82.28,259.05,Paid
PAY073912,RIDE077893,Card,136.28,0,0,136.28,Paid
PAY073913,RIDE077894,Card,391.39,0,0,391.39,Paid
PAY073914,RIDE077895,Card,156.64,0,0,156.64,Paid
PAY073915,RIDE077897,Wallet,431.88,0,0,431.88,Paid
PAY073916,RIDE077898,Cash,225.45,18.69,42.14,183.31,Paid
PAY073917,RIDE077899,UPI,508.9,0,0,508.9,Paid
PAY073918,RIDE077900,UPI,317.37,0,0,317.37,Paid
PAY073919,RIDE077901,UPI,188.99,0,0,188.99,Paid
PAY073920,RIDE077902,UPI,514.93,0,0,514.93,Paid
PAY073921,RIDE077903,UPI,402.72,0,0,402.72,Paid
PAY073922,RIDE077904,Cash,113.87,14.82,16.88,96.99,Paid
PAY073923,RIDE077905,UPI,248.12,0,0,248.12,Paid
PAY073924,RIDE077906,Card,303.11,0,0,303.11,Paid
PAY073925,RIDE077907,UPI,203.82,0,0,203.82,Paid
PAY073926,RIDE077908,Card,87.17,0,0,87.17,Pending
PAY073927,RIDE077909,Card,285.54,0,0,285.54,Paid
PAY073928,RIDE077910,Wallet,277.87,15.81,43.93,233.94,Paid
PAY073929,RIDE077911,Cash,153.59,0,0,153.59,Paid
PAY073930,RIDE077912,Cash,415.97,0,0,415.97,Paid
PAY073931,RIDE077913,UPI,339.28,0,0,339.28,Paid
PAY073932,RIDE077914,UPI,308.82,23.12,71.39,237.43,Paid
PAY073933,RIDE077915,UPI,237.67,0,0,237.67,Paid
PAY073934,RIDE077916,Wallet,268.07,0,0,268.07,Paid
PAY073935,RIDE077917,Card,433.99,13.07,56.72,377.27,Paid
PAY073936,RIDE077918,Cash,296.26,0,0,296.26,Paid
PAY073937,RIDE077919,Cash,408.04,0,0,408.04,Paid
PAY073938,RIDE077920,Card,331.07,0,0,331.07,Paid
PAY073939,RIDE077921,Card,470.75,0,0,470.75,Paid
PAY073940,RIDE077922,Cash,240.86,0,0,240.86,Paid
PAY073941,RIDE077923,UPI,499.2,0,0,499.2,Paid
PAY073942,RIDE077924,Wallet,256.26,0,0,256.26,Paid
PAY073943,RIDE077926,Cash,137.59,0,0,137.59,Paid
PAY073944,RIDE077927,Card,211.33,15.4,32.54,178.79,Paid
PAY073945,RIDE077929,Cash,302.31,10.51,31.78,270.53,Paid
PAY073946,RIDE077930,Wallet,419.51,0,0,419.51,Paid
PAY073947,RIDE077931,UPI,480.25,0,0,480.25,Paid
PAY073948,RIDE077932,Wallet,122.73,0,0,122.73,Paid
PAY073949,RIDE077933,Cash,132.82,0,0,132.82,Paid
PAY073950,RIDE077934,UPI,194.26,0,0,194.26,Paid
PAY073951,RIDE077935,UPI,236.12,13.86,32.73,203.39,Pending
PAY073952,RIDE077936,Cash,263.71,14.51,38.27,225.44,Paid
PAY073953,RIDE077937,Cash,362.44,22.47,81.44,281,Paid
PAY073954,RIDE077938,UPI,482.37,0,0,482.37,Paid
PAY073955,RIDE077939,UPI,377.1,17.63,66.5,310.6,Paid
PAY073956,RIDE077940,UPI,373.72,0,0,373.72,Paid
PAY073957,RIDE077941,UPI,260.4,0,0,260.4,Paid
PAY073958,RIDE077942,Cash,338.74,16.94,57.38,281.36,Paid
PAY073959,RIDE077943,Cash,380.29,0,0,380.29,Paid
PAY073960,RIDE077944,UPI,302.72,13.01,39.38,263.34,Paid
PAY073961,RIDE077945,UPI,227.97,11.08,25.26,202.71,Paid
PAY073962,RIDE077946,Card,148.51,0,0,148.51,Paid
PAY073963,RIDE077947,UPI,398.84,15.39,61.4,337.44,Paid
PAY073964,RIDE077948,Wallet,475.63,10.65,50.64,424.99,Paid
PAY073965,RIDE077949,Wallet,312.12,0,0,312.12,Paid
PAY073966,RIDE077950,UPI,265.84,0,0,265.84,Paid
PAY073967,RIDE077951,Cash,76.78,17.1,13.13,63.65,Paid
PAY073968,RIDE077952,Wallet,378.05,0,0,378.05,Paid
PAY073969,RIDE077953,Wallet,243.5,0,0,243.5,Paid
PAY073970,RIDE077954,Wallet,339.69,19.47,66.15,273.54,Paid
PAY073971,RIDE077955,Card,251.75,18.07,45.49,206.26,Paid
PAY073972,RIDE077956,UPI,254.41,0,0,254.41,Paid
PAY073973,RIDE077957,Card,321.68,0,0,321.68,Paid
PAY073974,RIDE077958,Wallet,213.68,0,0,213.68,Paid
PAY073975,RIDE077959,UPI,235.35,21.84,51.4,183.95,Paid
PAY073976,RIDE077960,Wallet,148.81,12.77,19,129.81,Paid
PAY073977,RIDE077961,Cash,260.59,0,0,260.59,Paid
PAY073978,RIDE077962,Card,86.97,0,0,86.97,Pending
PAY073979,RIDE077963,Wallet,152.83,0,0,152.83,Paid
PAY073980,RIDE077964,Card,501.54,0,0,501.54,Paid
PAY073981,RIDE077965,UPI,445.29,0,0,445.29,Paid
PAY073982,RIDE077966,Card,162.04,11.46,18.58,143.46,Paid
PAY073983,RIDE077967,UPI,351.23,0,0,351.23,Paid
PAY073984,RIDE077968,Cash,351.36,0,0,351.36,Paid
PAY073985,RIDE077969,Card,203.7,10.73,21.86,181.84,Paid
PAY073986,RIDE077970,Wallet,184.45,0,0,184.45,Paid
PAY073987,RIDE077971,Cash,245.51,0,0,245.51,Paid
PAY073988,RIDE077972,Cash,265.23,13.33,35.36,229.87,Paid
PAY073989,RIDE077973,UPI,401.22,24.77,99.38,301.84,Paid
PAY073990,RIDE077974,Cash,476.39,19.11,91.04,385.35,Paid
PAY073991,RIDE077975,Cash,286.87,0,0,286.87,Paid
PAY073992,RIDE077976,UPI,75.75,0,0,75.75,Paid
PAY073993,RIDE077977,Wallet,136.65,0,0,136.65,Paid
PAY073994,RIDE077978,Cash,60.44,0,0,60.44,Paid
PAY073995,RIDE077979,Cash,124.34,22.59,28.09,96.25,Paid
PAY073996,RIDE077980,Card,295.15,11.66,34.41,260.74,Paid
PAY073997,RIDE077981,UPI,230.37,19.07,43.93,186.44,Paid
PAY073998,RIDE077982,Cash,70.77,16.76,11.86,58.91,Paid
PAY073999,RIDE077983,Wallet,125.88,0,0,125.88,Paid
PAY074000,RIDE077984,UPI,194.58,0,0,194.58,Paid
PAY074001,RIDE077985,UPI,313.72,0,0,313.72,Paid
PAY074002,RIDE077986,Cash,283.25,22.4,63.46,219.79,Paid
PAY074003,RIDE077987,Wallet,82.11,23.4,19.21,62.9,Paid
PAY074004,RIDE077988,Cash,483.72,11.12,53.79,429.93,Paid
PAY074005,RIDE077989,Cash,73.02,0,0,73.02,Paid
PAY074006,RIDE077990,Card,355.13,0,0,355.13,Paid
PAY074007,RIDE077991,UPI,68.78,20.2,13.89,54.89,Paid
PAY074008,RIDE077992,Card,255.5,14.33,36.6,218.9,Paid
PAY074009,RIDE077993,Cash,66.27,11.87,7.87,58.4,Paid
PAY074010,RIDE077994,Card,269.75,10.93,29.5,240.25,Paid
PAY074011,RIDE077995,Cash,194.55,0,0,194.55,Paid
PAY074012,RIDE077996,UPI,380.53,0,0,380.53,Pending
PAY074013,RIDE077997,Cash,337.59,0,0,337.59,Paid
PAY074014,RIDE077998,Card,193,0,0,193,Paid
PAY074015,RIDE077999,UPI,243.42,11.12,27.08,216.34,Paid
PAY074016,RIDE078000,Cash,137.09,0,0,137.09,Paid
PAY074017,RIDE078001,UPI,472.27,0,0,472.27,Paid
PAY074018,RIDE078002,Wallet,472.43,0,0,472.43,Paid
PAY074019,RIDE078003,UPI,342,0,0,342,Paid
PAY074020,RIDE078004,Card,406.98,0,0,406.98,Paid
PAY074021,RIDE078005,Cash,348.28,11.87,41.33,306.95,Paid
PAY074022,RIDE078006,Cash,513.59,15.22,78.15,435.44,Paid
PAY074023,RIDE078007,Card,322.95,0,0,322.95,Paid
PAY074024,RIDE078008,Card,442.72,0,0,442.72,Paid
PAY074025,RIDE078009,Cash,213.03,0,0,213.03,Paid
PAY074026,RIDE078011,Card,275.04,10.09,27.74,247.3,Paid
PAY074027,RIDE078012,Card,283.39,10.46,29.64,253.75,Paid
PAY074028,RIDE078013,Cash,315.07,0,0,315.07,Paid
PAY074029,RIDE078014,Cash,114.21,12.63,14.42,99.79,Paid
PAY074030,RIDE078015,Cash,374.21,0,0,374.21,Paid
PAY074031,RIDE078016,Cash,431.11,0,0,431.11,Paid
PAY074032,RIDE078017,UPI,447.94,0,0,447.94,Pending
PAY074033,RIDE078018,UPI,181.77,0,0,181.77,Paid
PAY074034,RIDE078019,Card,394.67,0,0,394.67,Paid
PAY074035,RIDE078020,UPI,453.98,24.44,110.97,343.01,Paid
PAY074036,RIDE078021,Wallet,243.38,0,0,243.38,Paid
PAY074037,RIDE078022,Cash,64.43,0,0,64.43,Paid
PAY074038,RIDE078023,Wallet,327.14,0,0,327.14,Paid
PAY074039,RIDE078024,Wallet,292.73,0,0,292.73,Paid
PAY074040,RIDE078025,UPI,97.81,21.53,21.06,76.75,Paid
PAY074041,RIDE078026,Wallet,441.88,0,0,441.88,Paid
PAY074042,RIDE078027,Cash,479.08,0,0,479.08,Paid
PAY074043,RIDE078028,UPI,306.77,0,0,306.77,Paid
PAY074044,RIDE078029,Card,61.62,20.18,12.44,49.18,Paid
PAY074045,RIDE078030,UPI,443.16,0,0,443.16,Paid
PAY074046,RIDE078032,UPI,509.28,0,0,509.28,Paid
PAY074047,RIDE078033,Card,242.02,11.17,27.04,214.98,Paid
PAY074048,RIDE078034,Card,290.94,0,0,290.94,Paid
PAY074049,RIDE078035,Card,219.18,0,0,219.18,Paid
PAY074050,RIDE078036,Cash,187.24,12.17,22.78,164.46,Paid
PAY074051,RIDE078038,Card,292.25,0,0,292.25,Paid
PAY074052,RIDE078039,Wallet,331.72,0,0,331.72,Paid
PAY074053,RIDE078040,Wallet,441.27,10.88,48.02,393.25,Paid
PAY074054,RIDE078041,Wallet,123.55,0,0,123.55,Paid
PAY074055,RIDE078043,Card,275.19,0,0,275.19,Paid
PAY074056,RIDE078044,Wallet,305.01,22.33,68.12,236.89,Paid
PAY074057,RIDE078045,Card,356.29,0,0,356.29,Paid
PAY074058,RIDE078046,Cash,165.08,17.79,29.37,135.71,Paid
PAY074059,RIDE078047,Card,174.82,22.17,38.76,136.06,Paid
PAY074060,RIDE078048,Card,437,0,0,437,Paid
PAY074061,RIDE078049,Card,420.91,0,0,420.91,Paid
PAY074062,RIDE078050,Cash,236.25,0,0,236.25,Paid
PAY074063,RIDE078051,Cash,194.53,24.12,46.91,147.62,Paid
PAY074064,RIDE078052,Card,188.66,10.2,19.25,169.41,Paid
PAY074065,RIDE078053,UPI,73.29,23.2,17,56.29,Paid
PAY074066,RIDE078054,Cash,266.93,0,0,266.93,Paid
PAY074067,RIDE078055,UPI,434.1,22.98,99.75,334.35,Paid
PAY074068,RIDE078057,Wallet,199.55,0,0,199.55,Paid
PAY074069,RIDE078058,Cash,306.7,0,0,306.7,Paid
PAY074070,RIDE078059,UPI,398.46,0,0,398.46,Paid
PAY074071,RIDE078060,Wallet,439.58,0,0,439.58,Paid
PAY074072,RIDE078061,Wallet,76.51,0,0,76.51,Paid
PAY074073,RIDE078062,UPI,320.7,16.73,53.64,267.06,Paid
PAY074074,RIDE078063,Card,466.58,0,0,466.58,Paid
PAY074075,RIDE078064,UPI,383.91,0,0,383.91,Pending
PAY074076,RIDE078065,UPI,305.33,0,0,305.33,Paid
PAY074077,RIDE078066,UPI,343.69,22.53,77.45,266.24,Paid
PAY074078,RIDE078067,UPI,101.43,0,0,101.43,Paid
PAY074079,RIDE078068,UPI,110.02,0,0,110.02,Paid
PAY074080,RIDE078069,Cash,147.56,18,26.56,121,Paid
PAY074081,RIDE078070,Cash,378.53,16.64,62.99,315.54,Paid
PAY074082,RIDE078071,UPI,165.76,0,0,165.76,Paid
PAY074083,RIDE078072,Card,103.03,0,0,103.03,Paid
PAY074084,RIDE078073,Cash,60.13,0,0,60.13,Paid
PAY074085,RIDE078074,Wallet,305.01,23.94,73.03,231.98,Paid
PAY074086,RIDE078075,Card,70.81,0,0,70.81,Paid
PAY074087,RIDE078076,UPI,121.09,0,0,121.09,Paid
PAY074088,RIDE078077,Wallet,117.51,10.03,11.79,105.72,Paid
PAY074089,RIDE078078,Cash,322.38,0,0,322.38,Paid
PAY074090,RIDE078079,Wallet,350.13,16.18,56.65,293.48,Paid
PAY074091,RIDE078080,Cash,99.23,22.13,21.96,77.27,Paid
PAY074092,RIDE078081,Cash,203.92,0,0,203.92,Paid
PAY074093,RIDE078082,Card,382.52,10.53,40.28,342.24,Paid
PAY074094,RIDE078083,UPI,296.88,21.87,64.93,231.95,Paid
PAY074095,RIDE078084,Card,297.41,0,0,297.41,Paid
PAY074096,RIDE078085,UPI,458.15,0,0,458.15,Paid
PAY074097,RIDE078086,Card,278.29,0,0,278.29,Paid
PAY074098,RIDE078087,Cash,261.33,0,0,261.33,Paid
PAY074099,RIDE078088,Cash,449.94,0,0,449.94,Paid
PAY074100,RIDE078089,Cash,463.19,18.47,85.56,377.63,Paid
PAY074101,RIDE078091,Cash,279.76,0,0,279.76,Paid
PAY074102,RIDE078092,UPI,439.78,10.19,44.79,394.99,Paid
PAY074103,RIDE078093,Card,211.14,0,0,211.14,Paid
PAY074104,RIDE078094,Cash,371.84,0,0,371.84,Paid
PAY074105,RIDE078095,Card,402.74,23.32,93.93,308.81,Paid
PAY074106,RIDE078096,UPI,111.88,0,0,111.88,Paid
PAY074107,RIDE078097,Wallet,157.01,0,0,157.01,Paid
PAY074108,RIDE078098,UPI,122.13,0,0,122.13,Paid
PAY074109,RIDE078099,Wallet,73.32,0,0,73.32,Paid
PAY074110,RIDE078100,Card,80.02,16.33,13.07,66.95,Paid
PAY074111,RIDE078101,UPI,71.46,0,0,71.46,Paid
PAY074112,RIDE078102,Wallet,84.73,14.35,12.16,72.57,Paid
PAY074113,RIDE078103,Wallet,131.86,0,0,131.86,Paid
PAY074114,RIDE078104,Wallet,146.67,14.35,21.04,125.63,Paid
PAY074115,RIDE078105,UPI,409.19,17.23,70.51,338.68,Paid
PAY074116,RIDE078106,Cash,123.86,0,0,123.86,Paid
PAY074117,RIDE078107,Wallet,431.33,13.37,57.67,373.66,Paid
PAY074118,RIDE078108,Wallet,387.29,12.28,47.57,339.72,Paid
PAY074119,RIDE078109,Card,340.08,0,0,340.08,Paid
PAY074120,RIDE078110,Cash,213.97,0,0,213.97,Paid
PAY074121,RIDE078111,Card,415.32,0,0,415.32,Paid
PAY074122,RIDE078112,Card,96.91,0,0,96.91,Paid
PAY074123,RIDE078113,Wallet,84.84,0,0,84.84,Paid
PAY074124,RIDE078114,Wallet,131.94,0,0,131.94,Paid
PAY074125,RIDE078115,UPI,104.02,0,0,104.02,Paid
PAY074126,RIDE078116,UPI,512.15,0,0,512.15,Paid
PAY074127,RIDE078117,Card,117.69,0,0,117.69,Paid
PAY074128,RIDE078118,Wallet,288.62,0,0,288.62,Paid
PAY074129,RIDE078119,Wallet,258.34,0,0,258.34,Pending
PAY074130,RIDE078120,Wallet,209.09,0,0,209.09,Paid
PAY074131,RIDE078121,Card,140.83,0,0,140.83,Pending
PAY074132,RIDE078122,Card,470.1,0,0,470.1,Paid
PAY074133,RIDE078123,Wallet,121.57,0,0,121.57,Paid
PAY074134,RIDE078124,UPI,263.78,0,0,263.78,Paid
PAY074135,RIDE078125,UPI,146.17,0,0,146.17,Pending
PAY074136,RIDE078126,Cash,377.44,14.02,52.91,324.53,Paid
PAY074137,RIDE078127,Card,168.82,0,0,168.82,Paid
PAY074138,RIDE078128,Cash,176.7,14.85,26.24,150.46,Paid
PAY074139,RIDE078129,Cash,157.59,0,0,157.59,Paid
PAY074140,RIDE078130,Wallet,425.22,0,0,425.22,Paid
PAY074141,RIDE078131,Cash,334.13,24.36,81.39,252.74,Paid
PAY074142,RIDE078132,Wallet,288.84,22.5,64.99,223.85,Paid
PAY074143,RIDE078133,Card,69.86,18.23,12.73,57.13,Paid
PAY074144,RIDE078134,Wallet,186.14,22.94,42.7,143.44,Paid
PAY074145,RIDE078135,UPI,352.87,20.45,72.18,280.69,Paid
PAY074146,RIDE078136,Cash,139.99,0,0,139.99,Paid
PAY074147,RIDE078137,UPI,502.31,0,0,502.31,Paid
PAY074148,RIDE078138,UPI,367.46,0,0,367.46,Paid
PAY074149,RIDE078139,Card,90.02,0,0,90.02,Pending
PAY074150,RIDE078140,Card,296.29,0,0,296.29,Paid
PAY074151,RIDE078141,UPI,500.77,0,0,500.77,Paid
PAY074152,RIDE078142,Card,53.29,16.65,8.87,44.42,Paid
PAY074153,RIDE078143,Card,189.58,0,0,189.58,Paid
PAY074154,RIDE078144,UPI,147.3,0,0,147.3,Paid
PAY074155,RIDE078145,Wallet,398.58,0,0,398.58,Paid
PAY074156,RIDE078146,Card,436.36,0,0,436.36,Paid
PAY074157,RIDE078147,Cash,386.05,23,88.8,297.25,Paid
PAY074158,RIDE078148,Wallet,451.25,0,0,451.25,Paid
PAY074159,RIDE078149,UPI,293.85,20.92,61.49,232.36,Pending
PAY074160,RIDE078150,Wallet,216.46,0,0,216.46,Paid
PAY074161,RIDE078151,UPI,392.19,22.62,88.71,303.48,Paid
PAY074162,RIDE078152,Cash,293.8,0,0,293.8,Paid
PAY074163,RIDE078153,Card,262.6,17.29,45.39,217.21,Paid
PAY074164,RIDE078154,Card,372.07,0,0,372.07,Paid
PAY074165,RIDE078155,Wallet,176.2,0,0,176.2,Paid
PAY074166,RIDE078156,Card,108.64,17.18,18.66,89.98,Paid
PAY074167,RIDE078157,Cash,178.39,0,0,178.39,Paid
PAY074168,RIDE078158,UPI,427.8,0,0,427.8,Paid
PAY074169,RIDE078159,Card,163.8,0,0,163.8,Paid
PAY074170,RIDE078160,Wallet,153.57,12.9,19.81,133.76,Paid
PAY074171,RIDE078161,Cash,125.52,21.61,27.13,98.39,Paid
PAY074172,RIDE078162,Wallet,228.47,0,0,228.47,Paid
PAY074173,RIDE078163,UPI,127.12,0,0,127.12,Paid
PAY074174,RIDE078165,Card,340.35,14.88,50.63,289.72,Pending
PAY074175,RIDE078166,UPI,399.19,0,0,399.19,Paid
PAY074176,RIDE078167,Card,473.58,0,0,473.58,Paid
PAY074177,RIDE078168,Cash,259.87,0,0,259.87,Paid
PAY074178,RIDE078169,Wallet,162.87,10.26,16.71,146.16,Paid
PAY074179,RIDE078170,Card,353.61,14.82,52.39,301.22,Paid
PAY074180,RIDE078171,UPI,219.27,13.97,30.64,188.63,Paid
PAY074181,RIDE078172,Cash,202.35,0,0,202.35,Paid
PAY074182,RIDE078173,Card,341.42,0,0,341.42,Paid
PAY074183,RIDE078174,Cash,267.38,0,0,267.38,Paid
PAY074184,RIDE078175,UPI,184.89,0,0,184.89,Paid
PAY074185,RIDE078176,Wallet,250.8,0,0,250.8,Paid
PAY074186,RIDE078177,Cash,107.12,17.89,19.16,87.96,Paid
PAY074187,RIDE078178,Card,447.07,0,0,447.07,Paid
PAY074188,RIDE078179,UPI,301.81,0,0,301.81,Paid
PAY074189,RIDE078180,Wallet,317.29,11.84,37.57,279.72,Paid
PAY074190,RIDE078182,Wallet,129.52,0,0,129.52,Paid
PAY074191,RIDE078183,UPI,381.88,0,0,381.88,Paid
PAY074192,RIDE078184,Card,183.02,0,0,183.02,Paid
PAY074193,RIDE078185,Cash,89.75,0,0,89.75,Paid
PAY074194,RIDE078186,Cash,88.38,18.12,16.02,72.36,Paid
PAY074195,RIDE078187,UPI,72.87,0,0,72.87,Paid
PAY074196,RIDE078188,Card,90.16,17.57,15.84,74.32,Pending
PAY074197,RIDE078189,UPI,285.32,22.76,64.95,220.37,Paid
PAY074198,RIDE078190,Cash,102.5,18.92,19.4,83.1,Paid
PAY074199,RIDE078191,UPI,452.1,18.86,85.28,366.82,Paid
PAY074200,RIDE078192,Wallet,234.06,20.43,47.82,186.24,Paid
PAY074201,RIDE078193,Wallet,480.17,0,0,480.17,Paid
PAY074202,RIDE078194,UPI,343.52,0,0,343.52,Paid
PAY074203,RIDE078195,Card,61.99,0,0,61.99,Paid
PAY074204,RIDE078196,Wallet,241.81,0,0,241.81,Paid
PAY074205,RIDE078197,Wallet,277.62,0,0,277.62,Paid
PAY074206,RIDE078198,Wallet,420.92,0,0,420.92,Paid
PAY074207,RIDE078199,Wallet,255.47,0,0,255.47,Paid
PAY074208,RIDE078200,Card,201.1,0,0,201.1,Pending
PAY074209,RIDE078201,UPI,125.21,0,0,125.21,Paid
PAY074210,RIDE078203,Card,365.54,19.57,71.53,294.01,Paid
PAY074211,RIDE078205,Wallet,232.78,16.55,38.52,194.26,Paid
PAY074212,RIDE078206,Wallet,265.95,0,0,265.95,Paid
PAY074213,RIDE078207,UPI,163.74,14.32,23.44,140.3,Paid
PAY074214,RIDE078208,UPI,88.77,21.54,19.12,69.65,Paid
PAY074215,RIDE078209,Card,309.82,0,0,309.82,Paid
PAY074216,RIDE078210,Cash,374.79,0,0,374.79,Paid
PAY074217,RIDE078211,Cash,279.61,0,0,279.61,Paid
PAY074218,RIDE078212,Wallet,265.9,0,0,265.9,Paid
PAY074219,RIDE078213,UPI,268.15,16.08,43.11,225.04,Paid
PAY074220,RIDE078214,Wallet,259.35,0,0,259.35,Paid
PAY074221,RIDE078215,Cash,453.71,0,0,453.71,Paid
PAY074222,RIDE078216,Wallet,259.33,22.09,57.29,202.04,Paid
PAY074223,RIDE078217,Card,333.27,13.14,43.8,289.47,Paid
PAY074224,RIDE078218,Card,112.5,15.74,17.71,94.79,Paid
PAY074225,RIDE078219,UPI,199.4,24.39,48.64,150.76,Paid
PAY074226,RIDE078220,Cash,218.24,23.61,51.53,166.71,Paid
PAY074227,RIDE078221,Cash,230.38,0,0,230.38,Paid
PAY074228,RIDE078222,UPI,390.5,14.21,55.49,335.01,Paid
PAY074229,RIDE078223,UPI,309.94,21.23,65.81,244.13,Paid
PAY074230,RIDE078224,Wallet,436.49,14.22,62.08,374.41,Paid
PAY074231,RIDE078225,Cash,97.69,0,0,97.69,Paid
PAY074232,RIDE078226,Wallet,288.24,0,0,288.24,Paid
PAY074233,RIDE078227,Card,334.6,0,0,334.6,Paid
PAY074234,RIDE078228,Card,271.93,15.65,42.57,229.36,Paid
PAY074235,RIDE078229,UPI,464.72,0,0,464.72,Pending
